,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year,Next_Yds,Season,Yd_corr,Yd_diff,Yds_season,Actual,Prediction,Actual,Prediction
951,KekeCoutee,HOU,0.1333333333333333,WR,0.4375,0.19306930693069307,0.21621621621621623,0.8031496062992126,0.20380854348944932,0.21666666666666665,0.16666666666666666,0.22279792746113988,0.43478260869565205,0.4232081911262799,CoutKe00,0.5604838709677418,0.4307692307692308,0.6898322492297159,0.5,2020,5.0,2,0.7379266471836079,1.584,0.7418580074935152,5.0,602.6115319040032,5.0,602.6115319040032
950,KekeCoutee,IND,0.20000000000000018,WR,0.0625,0.0,0.0,1.0,0.0005146680391147711,0.047619047619047616,0.0,0.09326424870466321,0.04347826086956521,0.017918088737201368,CoutKe00,0.32258064516129026,0.3538461538461539,0.28688805203697376,0.36363636363636365,2021,20.0,3,-0.5427139359044125,0.002525252525252526,0.0019418295411372368,20.0,109.6786314209908,20.0,109.6786314209908
948,MichaelCrabtree,SFO,0.3333333333333335,WR,0.25,0.15841584158415842,0.12162162162162164,0.5230596175478066,0.14410705095213588,0.2833333333333333,0.05555555555555555,0.18652849740932642,0.40217391304347816,0.4812286689419795,CrabMi00,0.0,0.03384615384615386,0.15611092091749412,0.2272727272727273,2013,698.0,0,1.0,1.0,0.4281524926686217,,,,
947,MichaelCrabtree,SFO,0.40000000000000013,WR,0.9375,0.5297029702970297,0.45270270270270274,0.5838020247469067,0.35717961914565105,0.17380952380952383,0.2222222222222222,0.13212435233160622,0.4565217391304347,0.3686006825938567,CrabMi00,0.19354838709677424,0.24923076923076937,0.18486819582334812,0.20454545454545459,2014,922.0,1,1.0,2.478571428571428,1.099071465484188,,,,
946,MichaelCrabtree,LVR,0.4666666666666668,WR,0.9375,0.7178217821782178,0.5675675675675675,0.5298087739032621,0.47246525990735977,0.18571428571428575,0.5,0.12694300518134716,0.5652173913043477,0.48805460750853247,CrabMi00,0.5201612903225805,0.6123076923076924,0.46422458062307437,0.5227272727272727,2015,1003.0,2,0.9855384959420525,1.3227665706051874,1.6340433234779461,,,,
945,MichaelCrabtree,LVR,0.5333333333333334,WR,0.9375,0.7128712871287128,0.5945945945945946,0.5658042744656918,0.5141533710756563,0.1976190476190476,0.4444444444444444,0.14248704663212436,0.5978260869565215,0.5315699658703071,CrabMi00,0.5443548387096773,0.5846153846153848,0.5231085244779184,0.40909090909090906,2016,618.0,3,0.9542480687179261,1.0882352941176472,1.779849749086914,,,,
944,MichaelCrabtree,LVR,0.6000000000000001,WR,0.8125,0.49504950495049505,0.38513513513513514,0.5208098987626547,0.3160061760164694,0.18333333333333332,0.4444444444444444,0.12176165803108807,0.43478260869565205,0.37286689419795227,CrabMi00,0.41532258064516125,0.46769230769230785,0.37932214994864777,0.2727272727272727,2017,607.0,4,0.5432855496028242,0.6146146146146145,1.2220753785647183,607.0,538.1002981496722,607.0,538.1002981496722
943,MichaelCrabtree,BAL,0.6666666666666665,WR,0.9375,0.4900990099009901,0.35810810810810817,0.4825646794150732,0.3103448275862069,0.19523809523809518,0.16666666666666666,0.12176165803108807,0.35869565217391297,0.3199658703071672,CrabMi00,0.3629032258064515,0.4615384615384617,0.35433070866141725,0.15909090909090912,2018,22.0,5,0.30351205935976905,0.9820846905537458,1.143885217024736,22.0,384.7940942719346,22.0,384.7940942719346
941,JamisonCrowder,WAS,0.06666666666666665,WR,0.9375,0.3811881188118812,0.39189189189189194,0.7255343082114736,0.30880082346886256,0.1714285714285714,0.1111111111111111,0.16321243523316062,0.3913043478260869,0.3191126279863481,CrowJa00,0.5725806451612903,0.4584615384615385,0.5381718589524135,0.4318181818181819,2015,847.0,0,1.0,1.0,1.0680021722078077,,,,
940,JamisonCrowder,WAS,0.1333333333333333,WR,0.9375,0.48514851485148514,0.445945945945946,0.6366704161979753,0.43386515697375194,0.22857142857142856,0.38888888888888884,0.18652849740932642,0.44565217391304346,0.44795221843003413,CrowJa00,0.657258064516129,0.6184615384615386,0.7651489216021911,0.31818181818181823,2016,789.0,1,0.9999999999999998,1.405,1.5019152537340024,,,,
939,JamisonCrowder,WAS,0.20000000000000018,WR,0.875,0.504950495049505,0.4391891891891892,0.5961754780652418,0.40401441070509525,0.21428571428571427,0.16666666666666666,0.16321243523316062,0.46739130434782605,0.4453924914675768,CrowJa00,0.41532258064516125,0.4123076923076925,0.4204039712427251,0.36363636363636365,2017,388.0,2,0.7288587825492054,0.9311981020166075,1.5624253618457717,388.0,723.2207200198538,388.0,723.2207200198538
938,JamisonCrowder,WAS,0.26666666666666683,WR,0.5,0.2376237623762376,0.1891891891891892,0.5410573678290214,0.19763252702007209,0.2476190476190476,0.1111111111111111,0.1683937823834197,0.33695652173913043,0.36433447098976113,CrowJa00,0.2701612903225805,0.3169230769230771,0.17048955837042123,0.11363636363636365,2018,833.0,3,-0.4400586411940543,0.48917197452229305,0.7284443173092847,833.0,461.7279450871078,833.0,461.7279450871078
937,JamisonCrowder,NYJ,0.3333333333333335,WR,0.9375,0.599009900990099,0.5202702702702703,0.5939257592800901,0.42665980442614515,0.18333333333333332,0.3333333333333333,0.13989637305699482,0.5217391304347825,0.44112627986348124,CrowJa00,0.31854838709677424,0.3538461538461539,0.20130092434097924,0.18181818181818182,2019,699.0,4,-0.0008072005738004655,2.1588541666666665,1.5608812323019674,699.0,673.1829982846959,699.0,673.1829982846959
936,JamisonCrowder,NYJ,0.40000000000000013,WR,0.6875,0.43564356435643564,0.39189189189189194,0.6209223847019123,0.3576942871847658,0.20952380952380953,0.3333333333333333,0.1683937823834197,0.5217391304347825,0.49402730375426623,CrowJa00,0.19354838709677424,0.2861538461538462,0.09346114344402612,0.11363636363636365,2020,447.0,5,0.00976175508543107,0.8383594692400482,1.3019982707272548,447.0,623.0930234710233,447.0,623.0930234710233
935,JamisonCrowder,NYJ,0.4666666666666668,WR,0.6875,0.3465346534653465,0.3378378378378379,0.6827896512935884,0.22799794132784357,0.1380952380952381,0.1111111111111111,0.12694300518134716,0.4565217391304347,0.3148464163822525,CrowJa00,0.4556451612903225,0.6061538461538463,0.34851078397808977,0.20454545454545459,2021,60.0,6,-0.3013887963844457,0.6374100719424461,0.8602304867237958,60.0,360.19565334050037,60.0,360.19565334050037
933,CoreyDavis,TEN,0.06666666666666665,WR,0.625,0.31683168316831684,0.22297297297297297,0.4634420697412823,0.19094184251158006,0.19047619047619044,0.0,0.11398963730569947,0.3260869565217391,0.28754266211604096,DaviCo03,0.25,0.27692307692307705,0.2286888052036974,0.06818181818181818,2017,891.0,0,1.0,1.0,0.7384201391653266,891.0,555.8219859498217,891.0,555.8219859498217
932,CoreyDavis,TEN,0.1333333333333333,WR,0.9375,0.5495049504950495,0.43243243243243246,0.5275590551181103,0.4565105506948019,0.25476190476190474,0.2222222222222222,0.17098445595854922,0.43478260869565205,0.4718430034129693,DaviCo03,0.19758064516129026,0.0953846153846154,0.15474152687435805,0.11363636363636365,2018,984.0,1,1.0000000000000002,2.3908355795148246,1.6826304933680611,984.0,836.5919463967023,984.0,836.5919463967023
931,CoreyDavis,TEN,0.26666666666666683,WR,0.8125,0.4504950495049505,0.43243243243243246,0.6704161979752531,0.5043746783324756,0.28809523809523807,0.2777777777777778,0.24093264248704663,0.4891304347826086,0.5964163822525597,DaviCo03,0.29032258064516125,0.2430769230769232,0.3868538171858952,0.5,2020,492.0,2,0.9281509409815418,1.104847801578354,1.8359112306657699,492.0,862.9171918596838,492.0,862.9171918596838
930,CoreyDavis,NYJ,0.3333333333333335,WR,0.5,0.2871287128712871,0.22297297297297297,0.5230596175478066,0.25115800308800823,0.27380952380952384,0.2222222222222222,0.17875647668393785,0.40217391304347816,0.4633105802047782,DaviCo03,0.4556451612903225,0.6061538461538463,0.34851078397808977,0.20454545454545459,2021,536.0,3,0.1927939915118597,0.4979591836734693,0.9476128160749713,536.0,532.2801811838722,536.0,532.2801811838722
928,EricDecker,DEN,0.3333333333333335,WR,0.9375,0.6683168316831684,0.581081081081081,0.595050618672666,0.660833762223366,0.28095238095238095,0.611111111111111,0.20984455958549222,0.576086956521739,0.6834470989761092,DeckEr00,0.875,0.827692307692308,0.9999999999999999,1.0,2013,962.0,0,1.0,1.0,1.9633850020946795,,,,
927,EricDecker,NYJ,0.40000000000000013,WR,0.875,0.5643564356435644,0.49324324324324326,0.5984251968503937,0.4930519814719506,0.2380952380952381,0.2777777777777778,0.18134715025906736,0.5217391304347825,0.5435153583617747,DeckEr00,0.1733870967741935,0.2830769230769232,0.1448134200616228,0.11363636363636365,2014,1027.0,1,-1.0000000000000002,0.7461059190031153,1.517162051777885,,,,
926,EricDecker,NYJ,0.4666666666666668,WR,0.875,0.6485148514851485,0.5337837837837838,0.5568053993250844,0.5265054040144108,0.23333333333333336,0.6666666666666666,0.16580310880829016,0.5652173913043477,0.5810580204778156,DeckEr00,0.47580645161290325,0.6092307692307692,0.5251626155426224,0.5,2015,194.0,2,-0.7563427755955371,1.0678496868475993,1.8209437036143128,,,,
925,EricDecker,NYJ,0.5333333333333334,WR,0.125,0.099009900990099,0.05405405405405406,0.3577052868391451,0.0977869274318065,0.44285714285714295,0.1111111111111111,0.2020725388601036,0.3152173913043478,0.5486348122866894,DeckEr00,0.2701612903225805,0.44307692307692315,0.3228346456692913,0.11363636363636365,2016,563.0,3,-0.882252557138794,0.18572825024437928,0.3385099622888025,,,,
923,StefonDiggs,MIN,0.06666666666666665,WR,0.75,0.41089108910891087,0.3445945945945946,0.5714285714285715,0.368502316006176,0.2571428571428571,0.2222222222222222,0.18652849740932642,0.4239130434782608,0.46928327645051193,DiggSt00,0.2016129032258065,0.1476923076923078,0.13865114686751123,0.06818181818181818,2015,903.0,0,1.0,1.0,1.274482592167984,,,,
922,StefonDiggs,MIN,0.1333333333333333,WR,0.75,0.5495049504950495,0.5608108108108107,0.7187851518560181,0.4626865671641791,0.18571428571428575,0.16666666666666666,0.17357512953367873,0.6956521739130433,0.5895904436860068,DiggSt00,0.6854838709677418,0.56,0.4495035946593632,0.20454545454545459,2016,849.0,1,1.0,1.255586592178771,1.6016866110401755,,,,
921,StefonDiggs,MIN,0.20000000000000018,WR,0.8125,0.46534653465346537,0.4256756756756757,0.6332958380202475,0.43489449305198147,0.24523809523809523,0.4444444444444444,0.19430051813471502,0.4891304347826086,0.5136518771331058,DiggSt00,0.4556451612903225,0.37230769230769245,0.42108866826429303,0.31818181818181823,2017,1021.0,2,0.6859761546120265,0.9399332591768632,1.6818464086110536,1021.0,807.2439417569851,1021.0,807.2439417569851
920,StefonDiggs,MIN,0.26666666666666683,WR,0.875,0.7326732673267327,0.6824324324324325,0.6456692913385828,0.5234173957797221,0.16666666666666666,0.5,0.14248704663212436,0.7282608695652172,0.5776450511945391,DiggSt00,0.7298387096774193,0.6153846153846154,0.5179732968161589,0.4318181818181819,2018,1130.0,3,0.8776512404867151,1.2035502958579882,1.9292392466238086,1130.0,918.3693298059666,1130.0,918.3693298059666
919,StefonDiggs,MIN,0.3333333333333335,WR,0.875,0.4603960396039604,0.41891891891891897,0.6287964004499438,0.5795162120432322,0.3547619047619047,0.3333333333333333,0.27461139896373055,0.44565217391304346,0.6390784982935153,DiggSt00,0.3024193548387095,0.18461538461538463,0.3423485107839782,0.34090909090909094,2019,1535.0,4,0.9402347731835311,1.1071779744346117,2.1200871743932637,1535.0,852.8056436548261,1535.0,852.8056436548261
918,StefonDiggs,BUF,0.40000000000000013,WR,0.9375,0.8168316831683169,0.8513513513513513,0.735658042744657,0.7879567678847145,0.21666666666666665,0.4444444444444444,0.2020725388601036,0.8478260869565216,0.8148464163822526,DiggSt00,0.6693548387096773,0.5846153846153848,0.7179048271140022,0.6590909090909092,2020,1225.0,5,0.9198597796409482,1.3596802841918294,2.868142953213565,1225.0,1128.4163698612363,1225.0,1128.4163698612363
917,StefonDiggs,BUF,0.4666666666666668,WR,1.0,0.806930693069307,0.6891891891891891,0.5815523059617548,0.6284096757591354,0.2119047619047619,0.5555555555555556,0.15803108808290156,0.652173913043478,0.6117747440273037,DiggSt00,0.689516129032258,0.7661538461538462,0.6028757274905855,0.5681818181818182,2021,1429.0,6,0.8680136109576346,0.7975179621162638,2.370973869728566,1429.0,839.1447087303369,1429.0,839.1447087303369
915,PhillipDorsett,IND,0.06666666666666665,WR,0.625,0.18811881188118812,0.11486486486486487,0.3948256467941508,0.1137416366443644,0.2261904761904762,0.05555555555555555,0.11398963730569947,0.16304347826086957,0.17150170648464164,DorsPh00,0.44758064516129026,0.6553846153846155,0.40431359123587807,0.34090909090909094,2015,528.0,0,1.0,1.0,0.39338080009654264,,,,
914,PhillipDorsett,IND,0.1333333333333333,WR,0.875,0.2871287128712871,0.21621621621621623,0.5039370078740157,0.26968605249613997,0.30952380952380953,0.1111111111111111,0.19430051813471502,0.22826086956521738,0.2969283276450512,DorsPh00,0.5080645161290323,0.5476923076923077,0.5748031496062992,0.4772727272727273,2016,194.0,1,1.0,2.3710407239819,0.9335748433649076,,,,
913,PhillipDorsett,NWE,0.20000000000000018,WR,0.875,0.08415841584158415,0.07432432432432433,0.625421822272216,0.0977869274318065,0.3142857142857143,0.0,0.24352331606217617,0.07608695652173914,0.1066552901023891,DorsPh00,0.5846774193548387,0.5569230769230771,0.6487504279356385,0.4772727272727273,2017,290.0,2,-0.08399346676852101,0.36259541984732835,0.37816664809005945,290.0,275.41606625095807,290.0,275.41606625095807
912,PhillipDorsett,NWE,0.26666666666666683,WR,0.9375,0.20297029702970296,0.20945945945945948,0.7322834645669292,0.14719505918682452,0.14523809523809522,0.16666666666666666,0.14248704663212436,0.20652173913043476,0.15102389078498296,DorsPh00,0.5403225806451613,0.516923076923077,0.593974666210202,0.40909090909090906,2018,397.0,3,-0.11866674771186111,1.5052631578947369,0.5425392571626443,397.0,335.7856572415706,397.0,335.7856572415706
911,PhillipDorsett,NWE,0.3333333333333335,WR,0.8125,0.2623762376237624,0.1891891891891892,0.4791901012373454,0.202264539372105,0.25476190476190474,0.2777777777777778,0.15544041450777202,0.21739130434782608,0.23890784982935154,DorsPh00,0.5403225806451613,0.6584615384615387,0.49229715850736044,0.31818181818181823,2019,257.0,4,0.12259226983179948,1.374125874125874,0.7399593779187855,257.0,309.3039622113376,257.0,309.3039622113376
909,HarryDouglas,ATL,0.5333333333333334,WR,0.9375,0.6485148514851485,0.5675675675675675,0.5995500562429696,0.5470921255790017,0.22857142857142856,0.1111111111111111,0.17357512953367873,0.5652173913043477,0.5656996587030717,DougHa00,0.8104838709677418,0.7784615384615385,0.5888394385484422,0.34090909090909094,2013,556.0,0,1.0,1.0,1.6254503560955176,,,,
908,HarryDouglas,ATL,0.6000000000000001,WR,0.6875,0.3613861386138614,0.3378378378378379,0.6501687289088864,0.28409675759135355,0.18809523809523812,0.1111111111111111,0.15803108808290156,0.4565217391304347,0.3916382252559727,DougHa00,0.7016129032258065,0.6953846153846155,0.6949674768914756,0.38636363636363635,2014,411.0,1,-1.0,0.5192850423330196,0.8741894077050025,,,,
907,HarryDouglas,TEN,0.6666666666666665,WR,0.8125,0.35148514851485146,0.2364864864864865,0.437570303712036,0.2094698919197118,0.19999999999999998,0.1111111111111111,0.11139896373056996,0.2717391304347826,0.24744027303754268,DougHa00,0.3951612903225805,0.44615384615384635,0.3355015405682985,0.31818181818181823,2015,210.0,2,-0.9518368634227578,0.7373188405797102,0.724461473480963,,,,
906,HarryDouglas,TEN,0.7333333333333334,WR,0.625,0.10396039603960396,0.0945945945945946,0.642294713160855,0.10602161605764283,0.26190476190476186,0.0,0.20984455958549222,0.14130434782608692,0.15955631399317408,DougHa00,0.254032258064516,0.30153846153846153,0.34851078397808977,0.40909090909090906,2016,8.0,3,-0.9581430177291522,0.5061425061425062,0.36701606437628054,,,,
904,AshtonDulin,IND,0.06666666666666665,WR,0.75,0.0049504950495049506,0.006756756756756757,1.0,0.006690684508492023,0.13095238095238096,0.0,0.18393782383419688,0.010869565217391304,0.007679180887372013,DuliAs00,0.254032258064516,0.3292307692307692,0.20027387880862724,0.25,2019,53.0,0,1.0,1.0,0.024477027768305883,53.0,193.69712566204456,53.0,193.69712566204456
903,AshtonDulin,IND,0.1333333333333333,WR,0.75,0.02475247524752475,0.013513513513513514,0.437570303712036,0.02521873391662378,0.35,0.0,0.1917098445595855,0.010869565217391304,0.031569965870307165,DuliAs00,0.5120967741935483,0.4492307692307693,0.5237932214994866,0.2954545454545454,2020,173.0,1,0.9999999999999998,3.769230769230769,0.0917955615332885,173.0,213.8793274263792,173.0,213.8793274263792
902,AshtonDulin,IND,0.20000000000000018,WR,1.0,0.10396039603960396,0.08108108108108109,0.5399325084364455,0.0869788986103963,0.24523809523809523,0.1111111111111111,0.1683937823834197,0.07608695652173914,0.08361774744027303,DuliAs00,0.32258064516129026,0.3538461538461539,0.28688805203697376,0.36363636363636365,2021,207.0,2,0.9549191084050633,3.4489795918367347,0.32816919245219295,207.0,238.22036107746686,207.0,238.22036107746686
900,JulianEdelman,NWE,0.40000000000000013,WR,0.9375,0.7425742574257426,0.7027027027027027,0.656917885264342,0.5414307771487391,0.16904761904761903,0.3333333333333333,0.14507772020725387,0.7065217391304346,0.5597269624573379,EdelJu00,0.5483870967741935,0.6830769230769231,0.5354330708661418,0.31818181818181823,2013,972.0,0,1.0,1.0,1.6086300795978217,,,,
899,JulianEdelman,NWE,0.4666666666666668,WR,0.8125,0.6584158415841584,0.6148648648648649,0.6479190101237345,0.4981986618630983,0.18095238095238095,0.2222222222222222,0.15284974093264247,0.7065217391304346,0.5887372013651877,EdelJu00,0.596774193548387,0.6246153846153848,0.547072920232797,0.5227272727272727,2014,692.0,1,-1.0000000000000007,0.9201520912547527,1.532998816410222,,,,
898,JulianEdelman,NWE,0.5333333333333334,WR,0.5,0.4306930693069307,0.40540540540540543,0.6546681664791901,0.3540916109109624,0.1976190476190476,0.38888888888888884,0.1683937823834197,0.7282608695652172,0.6527303754266212,EdelJu00,0.6451612903225805,0.6861538461538463,0.7066073262581308,0.5681818181818182,2015,1106.0,2,-0.9549191084050648,0.7107438016528925,1.2246424907982862,,,,
897,JulianEdelman,NWE,0.6000000000000001,WR,0.9375,0.7821782178217822,0.6554054054054054,0.5680539932508437,0.5671641791044777,0.1976190476190476,0.16666666666666666,0.14507772020725387,0.652173913043478,0.5861774744027303,EdelJu00,0.5,0.44307692307692315,0.6110920917494008,0.4772727272727273,2016,850.0,3,-0.09081764867809149,1.6017441860465118,1.9633577812750542,,,,
896,JulianEdelman,NWE,0.7333333333333334,WR,0.6875,0.5297029702970297,0.49324324324324326,0.6456692913385828,0.4354091610910963,0.20238095238095236,0.3333333333333333,0.1683937823834197,0.6630434782608694,0.6006825938566552,EdelJu00,0.5403225806451613,0.516923076923077,0.593974666210202,0.40909090909090906,2018,1117.0,4,-0.26324435646070926,0.7676950998185118,1.6048538865720179,1117.0,737.749180552736,1117.0,737.749180552736
895,JulianEdelman,NWE,0.8000000000000003,WR,0.9375,0.7524752475247525,0.6689189189189189,0.6107986501687289,0.5728255275347401,0.19523809523809518,0.3333333333333333,0.15284974093264247,0.6739130434782606,0.5921501706484641,EdelJu00,0.5403225806451613,0.6584615384615387,0.49229715850736044,0.31818181818181823,2019,315.0,5,0.11313913698262759,1.3156028368794326,2.0956101466249577,315.0,719.3685844706677,315.0,719.3685844706677
893,QuincyEnunwa,NYJ,0.1333333333333333,WR,0.6875,0.22277227722772278,0.14189189189189189,0.41282339707536564,0.16006176016469378,0.2690476190476191,0.0,0.13989637305699482,0.18478260869565216,0.22098976109215018,EnunQu00,0.47580645161290325,0.6092307692307692,0.5251626155426224,0.5,2015,857.0,0,1.0,1.0,0.5535811259277138,,,,
892,QuincyEnunwa,NYJ,0.20000000000000018,WR,0.9375,0.5148514851485149,0.38513513513513514,0.49606299212598426,0.4390118373648997,0.28095238095238095,0.2222222222222222,0.17616580310880828,0.3804347826086956,0.45392491467576795,EnunQu00,0.2701612903225805,0.44307692307692315,0.3228346456692913,0.11363636363636365,2016,449.0,1,1.0000000000000002,2.742765273311897,1.5197315675386762,,,,
891,QuincyEnunwa,NYJ,0.3333333333333335,WR,0.625,0.3316831683168317,0.25000000000000006,0.5039370078740157,0.22902727740607312,0.20952380952380953,0.05555555555555555,0.13471502590673573,0.36956521739130427,0.34470989761092147,EnunQu00,0.221774193548387,0.3630769230769231,0.2197877439233139,0.15909090909090912,2018,-4.0,2,0.23733014666152197,0.5216881594372802,0.8441607322985201,-4.0,490.8782987834185,-4.0,490.8782987834185
889,AlexErickson,CIN,0.20000000000000018,WR,0.9375,0.034653465346534656,0.033783783783783786,0.7187851518560181,0.034482758620689655,0.20952380952380953,0.0,0.19430051813471502,0.03260869565217391,0.034129692832764506,EricAl01,0.4838709677419355,0.4830769230769232,0.48579253680246504,0.15909090909090912,2016,180.0,0,1.0,1.0,0.11936930249131453,,,,
888,AlexErickson,CIN,0.26666666666666683,WR,0.9375,0.07425742574257425,0.07432432432432433,0.7187851518560181,0.0905815748841997,0.2857142857142857,0.05555555555555555,0.2564766839378238,0.07608695652173914,0.09300341296928329,EricAl01,0.24193548387096775,0.32000000000000006,0.20506675795960294,0.31818181818181823,2017,167.0,1,1.0,2.626865671641791,0.3503017371781603,167.0,281.3447993224318,167.0,281.3447993224318
887,AlexErickson,CIN,0.3333333333333335,WR,0.9375,0.1386138613861386,0.1283783783783784,0.6512935883014623,0.08389089037570768,0.1285714285714286,0.0,0.11398963730569947,0.13043478260869565,0.08532423208191127,EricAl01,0.35080645161290325,0.41846153846153844,0.26258130777131117,0.36363636363636365,2018,529.0,2,0.8062578531458962,0.9261363636363638,0.30920943677451407,529.0,211.62995701865032,529.0,211.62995701865032
886,AlexErickson,CIN,0.40000000000000013,WR,0.9375,0.3811881188118812,0.2837837837837838,0.49493813273340836,0.27020072053525473,0.22142857142857145,0.0,0.13989637305699482,0.2826086956521739,0.2790102389078499,EricAl01,0.4516129032258065,0.6461538461538463,0.3865114686751113,0.15909090909090912,2019,139.0,3,0.8749969332344677,3.2208588957055206,0.9884953521815836,139.0,363.9342044344173,139.0,363.9342044344173
885,AlexErickson,CIN,0.4666666666666668,WR,0.9375,0.07920792079207921,0.07432432432432433,0.6692913385826772,0.06948018528049409,0.20476190476190473,0.0,0.17616580310880828,0.07608695652173914,0.07081911262798635,EricAl01,0.5161290322580645,0.5384615384615385,0.31667237247517976,0.18181818181818182,2020,55.0,4,0.4276609949206438,0.2571428571428572,0.25290613891824376,55.0,83.2159846684275,55.0,83.2159846684275
883,MikeEvans,TAM,0.0,WR,0.875,0.599009900990099,0.45270270270270274,0.501687289088864,0.5388574369531652,0.29761904761904756,0.6666666666666666,0.18652849740932642,0.47826086956521735,0.5947098976109214,EvanMi00,0.22983870967741926,0.3846153846153848,0.264977747346799,0.2272727272727273,2014,1206.0,0,1.0,1.0,1.6581092570056843,,,,
882,MikeEvans,TAM,0.06666666666666665,WR,0.875,0.7277227722772277,0.49324324324324326,0.437570303712036,0.6186309830159548,0.31666666666666665,0.16666666666666666,0.17357512953367873,0.5217391304347825,0.6825938566552902,EvanMi00,0.27419354838709675,0.39692307692307693,0.4549811708319068,0.25,2015,1321.0,1,1.0,1.1480420248328558,2.1395643516563085,,,,
881,MikeEvans,TAM,0.1333333333333333,WR,0.9375,0.8514851485148515,0.6418918918918919,0.49943757030371205,0.6778178075141534,0.2571428571428571,0.6666666666666666,0.16062176165803108,0.6413043478260868,0.7013651877133105,EvanMi00,0.44758064516129026,0.5292307692307694,0.4803149606299212,0.40909090909090906,2016,1001.0,2,0.9963619706599586,1.0956738768718801,2.3464085280755413,,,,
880,MikeEvans,TAM,0.20000000000000018,WR,0.875,0.6683168316831684,0.472972972972973,0.46231721034870643,0.5131240349974268,0.26428571428571423,0.2777777777777778,0.15544041450777202,0.49999999999999994,0.5656996587030717,EvanMi00,0.5403225806451613,0.6123076923076924,0.6309483053748716,0.34090909090909094,2017,1524.0,3,-0.030871172177506633,0.7570235383447229,1.9843797270831014,1524.0,809.8211401107428,1524.0,809.8211401107428
879,MikeEvans,TAM,0.26666666666666683,WR,0.9375,0.6782178217821783,0.5743243243243243,0.5759280089988752,0.782295419454452,0.35,0.4444444444444444,0.2487046632124352,0.576086956521739,0.8097269624573379,EvanMi00,0.661290322580645,0.673846153846154,0.8907908250599109,0.5681818181818182,2018,1157.0,4,0.5533346400913953,1.5245737211634904,2.8834254226825853,1157.0,1125.1533250134805,1157.0,1125.1533250134805
878,MikeEvans,TAM,0.3333333333333335,WR,0.75,0.5792079207920792,0.445945945945946,0.5140607424071991,0.593412249099331,0.3404761904761905,0.4444444444444444,0.21761658031088085,0.5543478260869564,0.7559726962457337,EvanMi00,0.5564516129032258,0.6892307692307693,0.7949332420403971,0.5,2019,1006.0,5,0.32548421579062176,0.7585526315789473,2.1709240782197448,1006.0,861.628135044397,1006.0,861.628135044397
877,MikeEvans,TAM,0.40000000000000013,WR,0.9375,0.5346534653465347,0.4662162162162163,0.5973003374578179,0.5156973751930006,0.27142857142857146,0.7222222222222222,0.2020725388601036,0.46739130434782605,0.5332764505119454,EvanMi00,0.6693548387096773,0.676923076923077,0.7199589181787059,0.7045454545454546,2020,1035.0,6,-0.012132238021297148,0.8690372940156116,1.8771255644154097,1035.0,740.73511400133,1035.0,740.73511400133
876,MikeEvans,TAM,0.4666666666666668,WR,0.9375,0.5594059405940595,0.49324324324324326,0.6051743532058493,0.5306227483273289,0.26190476190476186,0.7777777777777777,0.19948186528497408,0.4891304347826086,0.5486348122866894,EvanMi00,1.0,1.0,0.9263950701814446,0.7272727272727273,2021,1124.0,7,-0.17131924710673788,1.0289421157684628,2.0020262569124907,1124.0,718.2618032682861,1124.0,718.2618032682861
874,LarryFitzgerald,ARI,0.6000000000000001,WR,0.9375,0.6633663366336634,0.5472972972972973,0.5579302587176603,0.48893463715903246,0.20476190476190473,0.5555555555555556,0.14766839378238342,0.5434782608695651,0.5051194539249146,FitzLa00,0.47983870967741926,0.516923076923077,0.5063334474495037,0.2954545454545454,2013,784.0,0,1.0,1.0,1.4526602429828237,,,,
873,LarryFitzgerald,ARI,0.6666666666666665,WR,0.8125,0.504950495049505,0.41891891891891897,0.5635545556805399,0.4014410705095214,0.22380952380952382,0.1111111111111111,0.16062176165803108,0.47826086956521735,0.47440273037542663,FitzLa00,0.30645161290322576,0.4984615384615385,0.4399178363574118,0.2272727272727273,2014,1215.0,1,-1.0000000000000002,0.8210526315789474,1.2352676413222865,,,,
872,LarryFitzgerald,ARI,0.7333333333333334,WR,0.9375,0.7128712871287128,0.7297297297297297,0.7210348706411699,0.6232629953679877,0.1928571428571428,0.5,0.18134715025906736,0.7282608695652172,0.64419795221843,FitzLa00,0.439516129032258,0.48,0.7165354330708661,0.5454545454545455,2015,1023.0,2,0.6011187242172422,1.5525641025641026,2.1555843842394258,,,,
871,LarryFitzgerald,ARI,0.8000000000000003,WR,0.9375,0.7376237623762376,0.7162162162162162,0.6771653543307087,0.5244467318579517,0.1571428571428571,0.3333333333333333,0.13989637305699482,0.7173913043478259,0.5418088737201365,FitzLa00,0.5604838709677418,0.7384615384615385,0.5522081478945567,0.38636363636363635,2016,1156.0,3,0.4619260647911284,0.8414533443435177,1.8154823766962616,,,,
870,LarryFitzgerald,ARI,0.8666666666666667,WR,0.9375,0.7920792079207921,0.7297297297297297,0.6366704161979753,0.5928975810602163,0.18095238095238095,0.3333333333333333,0.15025906735751296,0.7282608695652172,0.613481228668942,FitzLa00,0.38306451612903225,0.5907692307692309,0.38240328654570355,0.2272727272727273,2017,734.0,4,0.5960422163271244,1.1305201177625124,2.2928840978934133,734.0,833.7217901856782,734.0,833.7217901856782
