,Unnamed: 0,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
175,175,JeremyKerley,SFO,28,WR,16,115,64,55.7%,667,10.4,3,5.8,4.0,41.7,KerlJe00,287.0,491.0,2911.0,21.0,2016
176,176,QuintonPatton,SFO,26,WR,14,63,37,58.7%,408,11.0,0,6.5,2.6,29.1,PattQu00,287.0,491.0,2911.0,21.0,2016
177,177,VanceMcDonald,SFO,26,WR,11,45,24,53.3%,391,16.3,4,8.7,2.2,35.5,McDoVa00,287.0,491.0,2911.0,21.0,2016
178,178,TorreySmith,SFO,27,WR,12,49,20,40.8%,267,13.4,3,5.4,1.7,22.3,SmitTo02,287.0,491.0,2911.0,21.0,2016
179,179,RodStreater,SFO,28,WR,16,27,18,66.7%,191,10.6,2,7.1,1.1,11.9,StreRo00,287.0,491.0,2911.0,21.0,2016
180,180,ChrisHarper,SFO,23,WR,9,21,13,61.9%,133,10.2,0,6.3,1.4,14.8,HarpCh01,287.0,491.0,2911.0,21.0,2016
181,181,AaronBurbridge,SFO,23,WR,16,16,7,43.8%,88,12.6,0,5.5,0.4,5.5,BurbAa00,287.0,491.0,2911.0,21.0,2016
182,182,MikeDavis,SFO,23,WR,8,5,3,60.0%,25,8.3,0,5.0,0.4,3.1,DaviMi01,287.0,491.0,2911.0,21.0,2016
183,183,DeAndreSmelter,SFO,25,WR,2,1,1,100.0%,23,23.0,0,23.0,0.5,11.5,SmelDe00,287.0,491.0,2911.0,21.0,2016
184,184,KelvinBenjamin,CAR,25,WR,16,118,63,53.4%,941,14.9,7,8.0,3.9,58.8,BenjKe00,306.0,563.0,3685.0,21.0,2016
185,185,TedGinnJr,CAR,31,WR,16,95,54,56.8%,752,13.9,4,7.9,3.4,47.0,GinnTe00,306.0,563.0,3685.0,21.0,2016
186,186,CoreyBrown,CAR,25,WR,16,53,27,50.9%,276,10.2,1,5.2,1.7,17.3,BrowPh00,306.0,563.0,3685.0,21.0,2016
187,187,DevinFunchess,CAR,22,WR,15,58,23,39.7%,371,16.1,4,6.4,1.5,24.7,FuncDe00,306.0,563.0,3685.0,21.0,2016
188,188,BrentonBersin,CAR,26,WR,10,6,2,33.3%,17,8.5,0,2.8,0.2,1.7,BersBr00,306.0,563.0,3685.0,21.0,2016
189,189,DamiereByrd,CAR,23,WR,1,1,1,100.0%,16,16.0,0,16.0,1.0,16.0,ByrdDa00,306.0,563.0,3685.0,21.0,2016
190,190,TyreekHill,KAN,22,WR,16,83,61,73.5%,593,9.7,6,7.1,3.8,37.1,HillTy00,365.0,546.0,3740.0,19.0,2016
191,191,ChrisConley,KAN,24,WR,16,69,44,63.8%,530,12.0,0,7.7,2.8,33.1,ConlCh00,365.0,546.0,3740.0,19.0,2016
192,192,JeremyMaclin,KAN,28,WR,12,76,44,57.9%,536,12.2,2,7.1,3.7,44.7,MaclJe00,365.0,546.0,3740.0,19.0,2016
193,193,AlbertWilson,KAN,24,WR,16,51,31,60.8%,279,9.0,2,5.5,1.9,17.4,WilsAl02,365.0,546.0,3740.0,19.0,2016
194,194,DemetriusHarris,KAN,25,WR,16,31,17,54.8%,123,7.2,1,4.0,1.1,7.7,HarrDe03,365.0,546.0,3740.0,19.0,2016
195,195,BrandonMarshall,NYJ,32,WR,15,128,59,46.1%,788,13.4,3,6.2,3.9,52.5,MarsBr00,311.0,550.0,3466.0,16.0,2016
196,196,QuincyEnunwa,NYJ,24,WR,16,105,58,55.2%,857,14.8,4,8.2,3.6,53.6,EnunQu00,311.0,550.0,3466.0,16.0,2016
197,197,ChosenAnderson,NYJ,23,WR,16,78,42,53.8%,587,14.0,2,7.5,2.6,36.7,AndeRo04,311.0,550.0,3466.0,16.0,2016
198,198,CharonePeake,NYJ,24,WR,15,35,19,54.3%,186,9.8,0,5.3,1.3,12.4,PeakCh00,311.0,550.0,3466.0,16.0,2016
199,199,JalinMarshall,NYJ,21,WR,10,23,14,60.9%,162,11.6,2,7.0,1.4,16.2,MarsJa01,311.0,550.0,3466.0,16.0,2016
200,200,EricDecker,NYJ,29,WR,3,21,9,42.9%,194,21.6,2,9.2,3.0,64.7,DeckEr00,311.0,550.0,3466.0,16.0,2016
201,201,DevinSmith,NYJ,24,WR,4,3,1,33.3%,20,20.0,0,6.7,0.3,5.0,SmitDe04,311.0,550.0,3466.0,16.0,2016
202,202,RobertWoods,BUF,24,WR,13,76,51,67.1%,613,12.0,1,8.1,3.9,47.2,WoodRo02,286.0,474.0,3036.0,17.0,2016
203,203,MarquiseGoodwin,BUF,26,WR,15,68,29,42.6%,431,14.9,3,6.3,1.9,28.7,GoodMa00,286.0,474.0,3036.0,17.0,2016
204,204,SammyWatkins,BUF,23,WR,8,52,28,53.8%,430,15.4,2,8.3,3.5,53.8,WatkSa00,286.0,474.0,3036.0,17.0,2016
205,205,WaltPowell,BUF,25,WR,9,25,14,56.0%,142,10.1,0,5.7,1.6,15.8,PoweWa00,286.0,474.0,3036.0,17.0,2016
206,206,BrandonTate,BUF,29,WR,15,12,8,66.7%,117,14.6,0,9.8,0.5,7.8,TateBr00,286.0,474.0,3036.0,17.0,2016
207,207,GregSalas,BUF,28,WR,2,6,4,66.7%,89,22.3,1,14.8,2.0,44.5,SalaGr00,286.0,474.0,3036.0,17.0,2016
208,208,PercyHarvin,BUF,28,WR,2,4,2,50.0%,6,3.0,0,1.5,1.0,3.0,HarvPe00,286.0,474.0,3036.0,17.0,2016
209,209,DezminLewis,BUF,24,WR,1,1,0,0.0%,0,,0,0.0,0.0,0.0,LewiDe02,286.0,474.0,3036.0,17.0,2016
