,Unnamed: 0,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
175,175,SantonioHolmes,NYJ,29,WR,11,59,23,39.0%,456,19.8,1,7.7,2.1,41.5,HolmSa00,266.0,480.0,2932.0,13.0,2013
176,176,ClydeGates,NYJ,27,WR,6,24,12,50.0%,122,10.2,0,5.1,2.0,20.3,GateCl00,266.0,480.0,2932.0,13.0,2013
177,177,GregSalas,NYJ,25,WR,8,13,8,61.5%,143,17.9,0,11.0,1.0,17.9,SalaGr00,266.0,480.0,2932.0,13.0,2013
178,178,JoshCribbs,NYJ,30,WR,6,2,2,100.0%,6,3.0,0,3.0,0.3,1.0,CribJo01,266.0,480.0,2932.0,13.0,2013
179,179,BenObomanu,NYJ,30,WR,3,1,1,100.0%,8,8.0,0,8.0,0.3,2.7,ObomBe00,266.0,480.0,2932.0,13.0,2013
180,180,MichaelCampbell,NYJ,24,WR,4,2,0,0.0%,0,,0,0.0,0.0,0.0,CampMi01,266.0,480.0,2932.0,13.0,2013
181,181,TavonAustin,LAR,23,WR,13,69,40,58.0%,418,10.5,4,6.1,3.1,32.2,AustTa00,301.0,506.0,3125.0,22.0,2013
182,182,AustinPettis,LAR,25,WR,16,63,38,60.3%,399,10.5,4,6.3,2.4,24.9,PettAu00,301.0,506.0,3125.0,22.0,2013
183,183,ChrisGivens,LAR,24,WR,16,83,34,41.0%,569,16.7,0,6.9,2.1,35.6,GiveCh00,301.0,506.0,3125.0,22.0,2013
184,184,LanceKendricks,LAR,25,WR,15,46,32,69.6%,258,8.1,4,5.6,2.1,17.2,KendLa00,301.0,506.0,3125.0,22.0,2013
185,185,BrianQuick,LAR,24,WR,16,35,18,51.4%,302,16.8,2,8.6,1.1,18.9,QuicBr00,301.0,506.0,3125.0,22.0,2013
186,186,StedmanBailey,LAR,23,WR,16,25,17,68.0%,226,13.3,0,9.0,1.1,14.1,BailSt01,301.0,506.0,3125.0,22.0,2013
