,Unnamed: 0,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
175,193,CamPhillips,BUF,23,WR,2,1,1,100.0%,9,9.0,0,9.0,0.5,4.5,PhilCa01,271.0,499.0,2794.0,13.0,2018
176,194,DJMoore,CAR,21,WR,16,82,55,67.1%,788,14.3,2,9.6,3.4,49.3,MoorD.00,378.0,563.0,3836.0,28.0,2018
177,195,DevinFunchess,CAR,24,WR,14,79,44,55.7%,549,12.5,4,6.9,3.1,39.2,FuncDe00,378.0,563.0,3836.0,28.0,2018
178,196,JariusWright,CAR,29,WR,16,59,43,72.9%,447,10.4,1,7.6,2.7,27.9,WrigJa02,378.0,563.0,3836.0,28.0,2018
179,197,CurtisSamuel,CAR,22,WR,13,65,39,60.0%,494,12.7,5,7.6,3.0,38.0,SamuCu00,378.0,563.0,3836.0,28.0,2018
180,198,TorreySmith,CAR,29,WR,11,31,17,54.8%,190,11.2,2,6.1,1.5,17.3,SmitTo02,378.0,563.0,3836.0,28.0,2018
181,199,DamiereByrd,CAR,25,WR,8,2,1,50.0%,8,8.0,0,4.0,0.1,1.0,ByrdDa00,378.0,563.0,3836.0,28.0,2018
182,200,ChosenAnderson,NYJ,25,WR,14,94,50,53.2%,752,15.0,6,8.0,3.6,53.7,AndeRo04,299.0,524.0,3165.0,18.0,2018
183,201,QuincyEnunwa,NYJ,26,WR,11,68,38,55.9%,449,11.8,1,6.6,3.5,40.8,EnunQu00,299.0,524.0,3165.0,18.0,2018
184,202,JermaineKearse,NYJ,28,WR,14,76,37,48.7%,371,10.0,1,4.9,2.6,26.5,KearJe01,299.0,524.0,3165.0,18.0,2018
185,203,DeontayBurnett,NYJ,21,WR,5,15,10,66.7%,143,14.3,0,9.5,2.0,28.6,BurnDe00,299.0,524.0,3165.0,18.0,2018
186,204,AndreRoberts,NYJ,30,WR,16,17,10,58.8%,79,7.9,1,4.6,0.6,4.9,RobeAn00,299.0,524.0,3165.0,18.0,2018
187,205,NealSterling,NYJ,26,WR,5,8,6,75.0%,47,7.8,0,5.9,1.2,9.4,SterNe00,299.0,524.0,3165.0,18.0,2018
188,206,CharonePeake,NYJ,26,WR,13,3,2,66.7%,25,12.5,0,8.3,0.2,1.9,PeakCh00,299.0,524.0,3165.0,18.0,2018
189,207,JoshDoctson,WAS,26,WR,15,78,44,56.4%,532,12.1,2,6.8,2.9,35.5,DoctJo00,311.0,509.0,3021.0,16.0,2018
190,208,JamisonCrowder,WAS,25,WR,9,49,29,59.2%,388,13.4,2,7.9,3.2,43.1,CrowJa00,311.0,509.0,3021.0,16.0,2018
191,209,MauriceHarris,WAS,26,WR,12,47,28,59.6%,304,10.9,0,6.5,2.3,25.3,HarrMa05,311.0,509.0,3021.0,16.0,2018
192,210,PaulRichardson,WAS,26,WR,7,35,20,57.1%,262,13.1,2,7.5,2.9,37.4,RichPa01,311.0,509.0,3021.0,16.0,2018
193,211,MichaelFloyd,WAS,29,WR,13,24,10,41.7%,100,10.0,1,4.2,0.8,7.7,FloyMi00,311.0,509.0,3021.0,16.0,2018
194,212,TreyQuinn,WAS,23,WR,3,10,9,90.0%,75,8.3,1,7.5,3.0,25.0,QuinTr00,311.0,509.0,3021.0,16.0,2018
195,213,BrianQuick,WAS,29,WR,6,3,3,100.0%,18,6.0,0,6.0,0.5,3.0,QuicBr00,311.0,509.0,3021.0,16.0,2018
196,214,JehuChesson,WAS,25,WR,12,2,1,50.0%,7,7.0,0,3.5,0.1,0.6,ChesJe00,311.0,509.0,3021.0,16.0,2018
197,215,DarvinKidsy,WAS,23,WR,2,2,1,50.0%,8,8.0,0,4.0,0.5,4.0,KidsDa00,311.0,509.0,3021.0,16.0,2018
198,216,KendrickBourne,SFO,23,WR,16,66,42,63.6%,487,11.6,4,7.4,2.6,30.4,BourKe00,331.0,532.0,3867.0,26.0,2018
199,217,DantePettis,SFO,23,WR,12,45,27,60.0%,467,17.3,5,10.4,2.3,38.9,PettDa00,331.0,532.0,3867.0,26.0,2018
200,218,TrentTaylor,SFO,24,WR,14,41,26,63.4%,215,8.3,1,5.2,1.9,15.4,TaylTr02,331.0,532.0,3867.0,26.0,2018
201,219,PierreGarcon,SFO,32,WR,8,46,24,52.2%,286,11.9,1,6.2,3.0,35.8,GarcPi00,331.0,532.0,3867.0,26.0,2018
202,220,MarquiseGoodwin,SFO,28,WR,11,43,23,53.5%,395,17.2,4,9.2,2.1,35.9,GoodMa00,331.0,532.0,3867.0,26.0,2018
203,221,RichieJames,SFO,23,WR,13,14,9,64.3%,130,14.4,1,9.3,0.7,10.0,JameRi00,331.0,532.0,3867.0,26.0,2018
