,Unnamed: 0,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
171,171,DerekHagan,TEN,30,WR,16,34.0,19,55.9%,254,13.4,1,7.5,1.2,15.9,HagaDe00,299.0,513.0,3412.0,20.0,2014
172,172,KrisDurham,TEN,26,WR,4,11.0,6,54.5%,54,9.0,0,4.9,1.5,13.5,DurhKr00,299.0,513.0,3412.0,20.0,2014
173,173,CecilShorts,JAX,27,WR,13,110.0,53,48.2%,557,10.5,1,5.1,4.1,42.8,ShorCe00,325.0,557.0,3001.0,15.0,2014
174,174,AllenHurns,JAX,23,WR,16,97.0,51,52.6%,677,13.3,6,7.0,3.2,42.3,HurnAl01,325.0,557.0,3001.0,15.0,2014
175,175,AllenRobinson,JAX,21,WR,10,81.0,48,59.3%,548,11.4,2,6.8,4.8,54.8,RobiAl02,325.0,557.0,3001.0,15.0,2014
176,176,MarqiseLee,JAX,23,WR,13,69.0,37,53.6%,422,11.4,1,6.1,2.8,32.5,LeexMa00,325.0,557.0,3001.0,15.0,2014
177,177,MikeBrown,JAX,25,WR,5,15.0,7,46.7%,88,12.6,0,5.9,1.4,17.6,BrowMi00,325.0,557.0,3001.0,15.0,2014
178,178,AceSanders,JAX,23,WR,12,7.0,6,85.7%,55,9.2,0,7.9,0.5,4.6,SandAc00,325.0,557.0,3001.0,15.0,2014
179,179,TommyStreeter,JAX,25,WR,2,1.0,0,0.0%,0,,0,0.0,0.0,0.0,StreTo00,325.0,557.0,3001.0,15.0,2014
180,188,KennyBritt,LAR,26,WR,16,84.0,48,57.1%,748,15.6,3,8.9,3.0,46.8,BritKe00,327.0,515.0,3400.0,20.0,2014
181,189,TavonAustin,LAR,24,WR,15,44.0,31,70.5%,242,7.8,0,5.5,2.1,16.1,AustTa00,327.0,515.0,3400.0,20.0,2014
182,190,StedmanBailey,LAR,24,WR,14,46.0,30,65.2%,435,14.5,1,9.5,2.1,31.1,BailSt01,327.0,515.0,3400.0,20.0,2014
183,191,BrianQuick,LAR,25,WR,7,39.0,25,64.1%,375,15.0,3,9.6,3.6,53.6,QuicBr00,327.0,515.0,3400.0,20.0,2014
184,192,ChrisGivens,LAR,25,WR,14,20.0,11,55.0%,159,14.5,1,8.0,0.8,11.4,GiveCh00,327.0,515.0,3400.0,20.0,2014
185,193,JalenSaunders,4TM,22,WR,15,1.0,1,100.0%,7,7.0,0,7.0,0.1,0.5,SaunJa00,,,,,2014
